奇妙马戏团JAVA'143'
2021-09-16 11:17:00-2021-09-16 14:11:00
49~30,5337,18060200,0.07954155923513719,0.19834714955294025,
1~29,9877,9575689,0.1472047930607926,0.10516553627066394,
=0,47552,0,0.7087053072417545,0.0,
合计开奖,67097,91053489,
红利次数/奖项,10822,78460349,
红利赢场次,8575,


迷失拉斯维加斯-幸存者'144'
2021-10-11 18:00:00-2021-10-12 08:20:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
2839,7422000,5840449,-1581551,-0.21308959849097278,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,0,0,0.0,0.0,
999~500,6,348000,0.002425222312045271,0.09767324370596986,
499~400,7,315000,0.0028294260307194824,0.08841112576833478,
399~300,15,500500,0.006063055780113177,0.14047545538746525,
299~200,5,113800,0.002021018593371059,0.03194027337281428,
199~100,45,613900,0.01818916734033953,0.1723034606640658,
99~50,93,593200,0.037590945836701695,0.1664935866850038,
49~30,210,713100,0.08488278092158448,0.2001459485250779,
1~29,380,365400,0.15359741309620048,0.10255690589126835,
=0,1713,0,0.6924009700889249,0.0,
合计开奖,2474,3562900,
红利次数/奖项,365,2277549,
红利赢场次,275,


迷失拉斯维加斯-幸存者'144'
2021-10-12 09:00:00-2021-10-12 14:30:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
128002,330534210,276534269,-53999941,-0.1633717157446426,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,2,348000,1.8118732051131063e-05,0.0022932839453108714,
999~500,233,13392900,0.0021108322839567687,0.08825782342285624,
499~400,265,11848200,0.002400731996774866,0.07807841046216168,
399~300,532,17917100,0.004819582725600863,0.11807183269117649,
299~200,598,14208600,0.005417500883288188,0.09363320191190819,
199~100,1711,22437400,0.015500575269742623,0.1478601413635579,
99~50,3988,25710800,0.03612875170995534,0.16943150822154815,
49~30,8934,30200600,0.08093637607240245,0.19901882505389515,
1~29,16124,15683854,0.14607321779621862,0.1033549729275853
=0,77996,0,0.7065943125300091,0.0,
合计开奖,110383,151747454,
红利次数/奖项,17619,124786815,
红利赢场次,14083,


迷失拉斯维加斯-幸存者'144'
2021-10-20 09:00:00-2021-10-20 15:30:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
69920,171822000,194650351,22828351,0.1328604660637171,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,7,1082700,0.0001222195062331948,0.010788248610989327,
999~500,106,6007500,0.0018507525229598072,0.05985998294127494,
499~400,145,6445800,0.0025316897719733214,0.06422729555436871,
399~300,252,8507300,0.004399902224395014,0.08476851150666805,
299~200,322,7503300,0.005622097286726962,0.0747644461095744,
199~100,1231,15855800,0.021493173167580402,0.15799049813071447,
99~50,3053,19547900,0.05330516464713483,0.19477935256558443,
49~30,6859,23198200,0.11975765617906904,0.23115170308252755,
1~29,12460,12210700,0.21755072109508677,0.12166996149829812,
=0,32839,0,0.5733666235988406,0.0,
合计开奖,57274,100359200,
红利次数/奖项,12646,94291151,
红利赢场次,16946,


迷失拉斯维加斯-幸存者'144'
2021-10-26 12:00:00-2021-10-26 14:40:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
48808,135102000,125972114,-9129886,-0.06757772645852764,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,3,416000,6.661633432517654e-05,0.00483922376989491,
999~500,81,4702400,0.0017986410267797665,0.05470184099892746,
499~400,88,3902400,0.0019540791402051783,0.04539564144143725,
399~300,243,8154400,0.005395923080339299,0.09485809208949772,
299~200,285,6744200,0.0063285517608917706,0.07845358881953185,
199~100,1084,14067500,0.024070702136163788,0.16364370284374194,
99~50,2742,17659200,0.06088732957321135,0.20542504903203893,
49~30,5957,20224800,0.13227783452502553,0.23527003101291002,
1~29,10444,10093300,0.23191366523071458,0.11741282999201993,
=0,24107,0,0.5353066571923436,0.0,
合计开奖,45034,85964200,
红利次数/奖项,3774,40007914,
红利赢场次,5258,


迷失拉斯维加斯-幸存者'144'
2021-10-29 14:25:00-2021-10-29 16:10:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
81983,225987000,216182745,-9804255,-0.043384154840765174,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,5,771000,6.637549947563356e-05,0.00530440107051207,
999~500,170,9739200,0.002256766982171541,0.06700469897007932,
499~400,178,7936000,0.0023629677813325543,0.05459886756885057,
399~300,441,14786800,0.00585431905375088,0.10173167023274694,
299~200,480,11332400,0.006372047949660821,0.07796575186961217,
199~100,1872,24417800,0.024850987003677202,0.16799196427957153,
99~50,4261,27428900,0.05656520065313492,0.18870802402460252,
49~30,9551,32283400,0.12679047909835522,0.22210648705547262,
1~29,16987,16655500,0.22550412191851743,0.11458813492855226,
=0,41384,0,0.5493767340599238,0.0,
合计开奖,75329,145351000,
红利次数/奖项,6654,70831745,
红利赢场次,6018,


迷失拉斯维加斯-僵尸'144'
2021-10-29 16:10:00-2021-10-29 17:00:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
29884,57522000,60975100,3453100,0.0600309446820347,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,5,750000,0.00026076979242724524,0.020679785922856127,
999~500,35,2034000,0.0018253885469907167,0.056083579422785815,
499~400,35,1511500,0.0018253885469907167,0.04167666189652938,
399~300,109,3654100,0.005684781474913946,0.10075467432094476,
299~200,113,2642500,0.005893397308855742,0.07286177906819642,
199~100,480,6237300,0.025033900073015543,0.1719813716488407,
99~50,1132,7244200,0.05903828100552832,0.19974467357647246,
49~30,2358,7972800,0.12297903410868885,0.21983439627432977,
1~29,4299,4220900,0.22420986752894545,0.11638307786904456,
=0,10608,0,0.5532491916136435,0.0,
合计开奖,19174,36267300,
红利次数/奖项,10710,24707800,
红利赢场次,2916,



东方珍兽Java8001'130'
2021-12-03 09:10:00-2021-12-03 12:00:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
16167,38178000,37422600,-755400,-0.019786264340719787,
